edad_cliente,departamento_correspondencia,cr_hipotecario,dafuturo,cdt,fond,ingreso_2,act_laboral_general,acierta_plus,categoria_gasto,categoria_ahorro,categoria_credito,madurez_financiera,open_rate,quanto,con_gusto_agrupado,con_digital_d
28,"BOGOTA, D.C.",0,0,0,0,1555891,INDEPENDIENTE,700,\N,\N,\N,1,0.17,1889,sin_informacion,Digital
21,,0,0,0,0,\N,,1,\N,\N,\N,0,,1953,sin_informacion,No_digital
26,SANTANDER,0,0,0,0,1249012,EMPLEADO,646,\N,\N,\N,1,0.17,1971,sin_informacion,No_digital
29,CUNDINAMARCA,0,0,0,0,1206012,EMPLEADO,7,Bajo,Minimo Ahorro,,0,0.02,1299,sin_informacion,No_digital
23,VALLE DEL CAUCA,0,0,0,0,1043012,EMPLEADO,671,Bajo,Sin Ahorro,,0,,1390,sin_informacion,Digital
20,,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
30,,0,0,0,0,\N,,1,\N,\N,\N,0,,1817,sin_informacion,No_digital
22,,0,0,0,0,\N,,453,\N,\N,\N,0,0.01,2907,sin_informacion,No_digital
29,,0,0,0,0,\N,,788,\N,\N,\N,0,,1544,sin_informacion,No_digital
29,NORTE DE SANTANDER,0,0,0,0,1039012,EMPLEADO,823,Bajo,Minimo Ahorro,,0,0.0,1390,sin_informacion,No_digital
20,,0,0,0,0,\N,,0,\N,\N,\N,0,,1271,sin_informacion,No_digital
24,,0,0,0,0,\N,,732,\N,\N,\N,0,,1271,sin_informacion,No_digital
18,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
19,CUNDINAMARCA,0,0,0,0,1155012,ESTUDIANTE,\N,,Ahorro,,0,,\N,sin_informacion,No_digital
23,CAUCA,0,0,0,0,\N,,1,\N,\N,\N,0,,1380,sin_informacion,No_digital
28,CUNDINAMARCA,0,0,0,0,1124012,EMPLEADO,0,\N,\N,\N,0,,0,sin_informacion,No_digital
30,ATLANTICO,0,0,0,0,1686212,EMPLEADO,468,Bajo,Ahorro,,1,0.0,2080,Restaurante,No_digital
27,VALLE DEL CAUCA,0,0,0,0,1196012,EMPLEADO,315,\N,\N,\N,0,,1580,sin_informacion,No_digital
19,RISARALDA,0,1,0,0,908526,EMPLEADO,\N,,Minimo Ahorro,,0,,\N,sin_informacion,No_digital
30,"BOGOTA, D.C.",0,0,0,0,1159032,EMPLEADO,721,\N,\N,\N,1,,1517,sin_informacion,No_digital
22,,0,0,0,0,\N,,718,\N,\N,\N,0,,1635,sin_informacion,No_digital
27,,0,0,0,0,\N,,282,\N,\N,\N,0,,2089,sin_informacion,No_digital
26,"BOGOTA, D.C.",0,0,0,0,\N,,801,\N,\N,\N,0,,1090,sin_informacion,No_digital
28,"BOGOTA, D.C.",0,0,0,0,\N,,811,\N,\N,\N,0,,2671,sin_informacion,No_digital
19,MAGDALENA,0,0,0,0,1746490,INDEPENDIENTE,0,\N,\N,\N,0,0.0,1299,sin_informacion,Digital
30,"BOGOTA, D.C.",0,0,0,0,\N,,823,\N,\N,\N,1,0.17,3279,sin_informacion,No_digital
30,ANTIOQUIA,0,0,0,0,1215012,EMPLEADO,792,Bajo,Minimo Ahorro,,1,0.0,1417,sin_informacion,Digital
23,CAUCA,0,0,0,0,1345212,EMPLEADO,387,\N,\N,\N,0,0.01,1835,sin_informacion,No_digital
25,BOYACA,0,0,0,0,\N,,1,\N,\N,\N,0,0.0,1499,sin_informacion,No_digital
30,TOLIMA,0,0,0,0,\N,,672,\N,\N,\N,1,0.0,1807,sin_informacion,No_digital
29,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
24,,0,0,0,0,\N,,731,\N,\N,\N,0,,1344,sin_informacion,No_digital
20,CUNDINAMARCA,0,0,0,0,1700239,INDEPENDIENTE,722,\N,\N,\N,0,0.0,1208,sin_informacion,No_digital
21,BOYACA,0,0,0,0,1698584,EMPLEADO,729,\N,\N,\N,0,,1208,sin_informacion,Digital
20,,0,0,0,0,\N,,629,\N,\N,\N,0,,1217,sin_informacion,No_digital
28,VALLE DEL CAUCA,0,0,0,0,\N,,749,\N,\N,\N,1,,2671,sin_informacion,No_digital
19,,0,0,0,0,\N,,0,\N,\N,\N,0,,1271,sin_informacion,No_digital
25,,0,0,0,0,\N,,1,\N,\N,\N,0,,1090,sin_informacion,No_digital
29,ATLANTICO,0,0,0,0,1845387,EMPLEADO,258,\N,\N,\N,0,,1380,sin_informacion,No_digital
26,CHOCO,0,0,0,0,\N,,0,\N,\N,\N,0,,1162,sin_informacion,No_digital
26,CESAR,0,0,0,0,\N,,367,\N,\N,\N,0,0.0,1499,sin_informacion,No_digital
28,,0,0,0,0,\N,,4,\N,\N,\N,0,,0,sin_informacion,No_digital
28,,0,0,0,0,\N,,563,\N,\N,\N,0,,1517,sin_informacion,No_digital
25,BOLIVAR,0,0,0,0,994012,EMPLEADO,699,Aumento,Minimo Ahorro,,0,,963,Supermercado,Digital
26,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
26,,0,0,0,0,\N,,1,\N,\N,\N,0,,1171,sin_informacion,No_digital
29,,0,0,0,0,\N,,735,\N,\N,\N,1,,3243,sin_informacion,No_digital
23,ATLANTICO,0,0,0,0,1498149,ESTUDIANTE,407,\N,\N,\N,0,0.04,1953,sin_informacion,Digital
27,"BOGOTA, D.C.",0,0,0,0,\N,,528,\N,\N,\N,0,0.03,1599,sin_informacion,No_digital
26,,0,0,0,0,\N,,1,\N,\N,\N,0,,1417,sin_informacion,No_digital
26,HUILA,0,0,0,0,1739898,EMPLEADO,740,\N,\N,\N,1,0.0,1362,sin_informacion,Digital
27,,0,0,0,0,\N,,719,\N,\N,\N,1,,1426,sin_informacion,No_digital
29,,0,0,0,0,\N,,733,\N,\N,\N,0,,1462,sin_informacion,No_digital
22,PUTUMAYO,0,0,0,0,\N,,649,\N,\N,\N,1,,1508,sin_informacion,No_digital
18,ARAUCA,0,0,0,0,1000000,ESTUDIANTE,\N,Bajo,Minimo Ahorro,,0,0.0,\N,,
26,ANTIOQUIA,0,0,0,0,\N,,737,\N,\N,\N,0,,1871,sin_informacion,No_digital
27,"BOGOTA, D.C.",0,0,0,0,1020012,EMPLEADO,1,\N,\N,\N,0,,1226,sin_informacion,Digital
19,,0,0,0,0,\N,,0,\N,\N,\N,0,,1226,sin_informacion,No_digital
23,"BOGOTA, D.C.",0,0,0,0,\N,,776,\N,\N,\N,0,0.0,1390,sin_informacion,No_digital
22,,0,0,0,0,\N,,399,\N,\N,\N,0,,1190,sin_informacion,No_digital
24,CUNDINAMARCA,0,0,0,0,\N,,279,\N,\N,\N,1,,1489,sin_informacion,No_digital
26,"BOGOTA, D.C.",0,0,0,0,1018012,EMPLEADO,434,Bajo,Minimo Ahorro,,0,0.01,1217,sin_informacion,Digital
19,,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
26,CUNDINAMARCA,0,0,0,0,1832754,INDEPENDIENTE,261,Bajo,Sin Ahorro,Pago normal,1,0.03,1889,sin_informacion,Digital
29,TOLIMA,0,0,0,0,\N,,221,\N,\N,\N,0,,1499,sin_informacion,No_digital
27,BOLIVAR,0,0,0,0,1142012,EMPLEADO,584,,Minimo Ahorro,Pago afectado,0,,1353,sin_informacion,No_digital
24,"BOGOTA, D.C.",0,0,0,0,1071012,EMPLEADO,1,\N,\N,\N,0,0.0,1499,sin_informacion,No_digital
21,"BOGOTA, D.C.",0,0,0,0,1139033,PENSIONADO,0,Mantiene,Ahorro,Pago normal,0,0.04,1072,,No_digital
22,,0,0,0,0,\N,,0,\N,\N,\N,0,,1226,sin_informacion,No_digital
18,,0,0,0,0,\N,,\N,\N,\N,\N,0,,\N,sin_informacion,No_digital
30,,0,0,0,0,\N,,1,\N,\N,\N,0,,1299,sin_informacion,No_digital
27,CESAR,0,0,0,0,8322011,EMPLEADO,759,,,Pago normal,1,0.36,8558,Farmacia,Digital
26,,0,0,0,0,\N,,666,\N,\N,\N,0,,1689,sin_informacion,No_digital
20,,0,0,0,0,\N,,7,\N,\N,\N,0,,1271,sin_informacion,No_digital
28,,0,0,0,0,\N,,798,\N,\N,\N,1,,2589,sin_informacion,No_digital
26,ANTIOQUIA,0,0,0,0,\N,,703,\N,\N,\N,0,,1090,sin_informacion,No_digital
29,HUILA,0,0,0,0,\N,,756,\N,\N,\N,0,,1517,sin_informacion,No_digital
27,"BOGOTA, D.C.",0,0,0,0,1099012,EMPLEADO,346,\N,\N,\N,0,,1290,sin_informacion,No_digital
25,"BOGOTA, D.C.",0,0,0,0,1950882,INDEPENDIENTE,654,Bajo,Sin Ahorro,Pago normal,1,0.0,2180,Compras,No_digital
24,SANTANDER,0,0,0,0,1207212,EMPLEADO,250,\N,\N,\N,1,0.0,2543,sin_informacion,Digital
26,CESAR,0,0,0,0,\N,,1,\N,\N,\N,0,,1208,sin_informacion,No_digital
25,,0,0,0,0,\N,,362,\N,\N,\N,0,,1062,sin_informacion,No_digital
28,"BOGOTA, D.C.",0,0,0,0,2248257,EMPLEADO,569,\N,\N,\N,1,0.0,2089,sin_informacion,Digital
29,"BOGOTA, D.C.",0,0,0,0,\N,,559,\N,\N,\N,0,0.0,1308,sin_informacion,No_digital
25,ATLANTICO,0,0,0,0,\N,,150,\N,\N,\N,0,0.0,1789,sin_informacion,No_digital
27,CAQUETA,0,0,0,0,908526,EMPLEADO,702,Aumento,Minimo Ahorro,,1,,1844,sin_informacion,No_digital
26,VALLE DEL CAUCA,0,0,0,0,\N,,705,\N,\N,\N,0,0.05,1526,sin_informacion,No_digital
29,META,0,0,0,0,1234012,EMPLEADO,661,\N,\N,\N,1,0.0,1762,sin_informacion,No_digital
27,QUINDIO,0,0,0,0,\N,,677,\N,\N,\N,0,,1553,sin_informacion,No_digital
20,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
30,META,0,0,0,0,2740212,EMPLEADO,819,Bajo,Minimo Ahorro,Pago afectado,1,0.02,4488,Compras,No_digital
18,CASANARE,0,0,0,0,908526,,\N,\N,\N,\N,0,,\N,sin_informacion,No_digital
27,ATLANTICO,0,0,0,0,\N,,351,\N,\N,\N,0,,1889,sin_informacion,No_digital
29,"BOGOTA, D.C.",0,0,0,0,\N,,217,\N,\N,\N,0,0.0,1980,sin_informacion,No_digital
26,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
27,ANTIOQUIA,0,0,0,0,1570212,EMPLEADO,786,Bajo,,Pago normal,1,0.02,2916,sin_informacion,No_digital
24,,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
18,,0,0,0,0,\N,,0,\N,\N,\N,0,,1562,sin_informacion,No_digital
21,"BOGOTA, D.C.",0,0,0,0,1369041,EMPLEADO,777,\N,\N,\N,1,0.0,1226,sin_informacion,Digital
28,"BOGOTA, D.C.",0,0,0,0,\N,,205,\N,\N,\N,0,,1853,sin_informacion,No_digital
25,,0,0,0,0,\N,,744,\N,\N,\N,1,,1535,sin_informacion,No_digital
22,META,0,0,0,0,\N,,0,\N,\N,\N,0,,1299,sin_informacion,No_digital
22,ANTIOQUIA,0,0,0,0,1043212,EMPLEADO,305,Bajo,Sin Ahorro,,0,0.0,1408,sin_informacion,No_digital
22,"BOGOTA, D.C.",0,0,0,0,1137212,EMPLEADO,199,\N,\N,\N,1,0.0,1817,sin_informacion,No_digital
22,"BOGOTA, D.C.",0,0,0,0,946493,INDEPENDIENTE,489,\N,\N,\N,1,,1735,sin_informacion,No_digital
22,,0,0,0,0,\N,,377,\N,\N,\N,0,,1008,sin_informacion,No_digital
28,VALLE DEL CAUCA,0,0,0,0,1066212,EMPLEADO,419,Aumento,Minimo Ahorro,,1,0.04,1535,sin_informacion,Digital
26,,0,0,0,0,\N,,7,\N,\N,\N,0,,1326,sin_informacion,No_digital
24,,0,0,0,0,\N,,669,\N,\N,\N,0,,1290,sin_informacion,No_digital
30,"BOGOTA, D.C.",0,0,0,0,1362012,EMPLEADO,469,\N,\N,\N,0,0.0,2135,sin_informacion,No_digital
20,,0,0,0,0,\N,,7,\N,\N,\N,0,,1380,sin_informacion,No_digital
24,"BOGOTA, D.C.",0,0,0,0,1040012,EMPLEADO,784,\N,\N,\N,1,0.0,1390,sin_informacion,Digital
26,HUILA,0,0,0,0,1014012,EMPLEADO,505,Bajo,Minimo Ahorro,,0,0.0,1380,Restaurante,No_digital
29,,0,0,0,0,\N,,648,\N,\N,\N,0,,1362,sin_informacion,No_digital
26,ATLANTICO,0,0,0,0,\N,,1,\N,\N,\N,0,,1308,sin_informacion,No_digital
26,RISARALDA,0,0,0,0,\N,,423,,,Pago afectado,0,0.02,1935,sin_informacion,No_digital
27,ATLANTICO,0,0,0,0,1042012,EMPLEADO,722,\N,\N,\N,1,0.0,1608,sin_informacion,No_digital
29,"BOGOTA, D.C.",0,0,0,0,\N,,750,\N,\N,\N,1,0.23,2707,sin_informacion,No_digital
20,VALLE DEL CAUCA,0,0,0,0,996012,EMPLEADO,0,Bajo,Minimo Ahorro,,0,0.0,1244,Supermercado,No_digital
22,"BOGOTA, D.C.",0,0,0,0,\N,,725,\N,\N,\N,1,,1235,sin_informacion,No_digital
20,,0,0,0,0,\N,,0,\N,\N,\N,0,,1226,sin_informacion,No_digital
29,CUNDINAMARCA,0,0,0,0,1868012,INDEPENDIENTE,718,Bajo,Minimo Ahorro,,1,0.0,2416,,Digital
18,,0,0,0,0,\N,,0,\N,\N,\N,0,,1271,sin_informacion,No_digital
30,CUNDINAMARCA,0,0,0,0,1981012,EMPLEADO,1,Bajo,Minimo Ahorro,,0,0.14,1081,sin_informacion,Digital
25,,0,0,0,0,\N,,364,\N,\N,\N,0,,1853,sin_informacion,No_digital
26,VALLE DEL CAUCA,0,0,0,0,\N,,1,\N,\N,\N,0,,1226,sin_informacion,No_digital
22,ATLANTICO,0,0,0,0,1068012,EMPLEADO,737,\N,\N,\N,1,0.26,1344,Supermercado,Digital
23,NORTE DE SANTANDER,0,0,0,0,908526,EMPLEADO,\N,\N,\N,\N,0,,\N,sin_informacion,No_digital
28,META,0,0,0,0,\N,,406,\N,\N,\N,0,,1726,sin_informacion,No_digital
29,CESAR,0,0,0,0,\N,,847,\N,\N,\N,1,,2680,sin_informacion,No_digital
27,CUNDINAMARCA,0,0,0,0,3244213,EMPLEADO,787,Bajo,Ahorro,,1,0.03,1626,,No_digital
26,VALLE DEL CAUCA,0,0,0,0,\N,,217,\N,\N,\N,0,,1072,sin_informacion,No_digital
27,VALLE DEL CAUCA,0,0,0,0,\N,,0,\N,\N,\N,0,0.0,1244,sin_informacion,No_digital
23,,0,0,0,0,\N,,0,\N,\N,\N,0,,1226,sin_informacion,No_digital
28,CUNDINAMARCA,0,0,0,0,1424033,INDEPENDIENTE,689,\N,\N,\N,1,0.1,1326,sin_informacion,No_digital
20,,0,0,0,0,\N,,750,\N,\N,\N,0,,1798,sin_informacion,No_digital
19,,0,0,0,0,\N,,328,\N,\N,\N,0,,1317,sin_informacion,No_digital
26,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
27,BOLIVAR,0,0,0,0,2490704,EMPLEADO,1,\N,\N,\N,0,0.38,1644,sin_informacion,Digital
27,,0,0,0,0,\N,,1,\N,\N,\N,0,,1099,sin_informacion,No_digital
22,,0,0,0,0,\N,,1,\N,\N,\N,0,,1190,sin_informacion,No_digital
30,MAGDALENA,0,0,0,0,1386033,EMPLEADO,426,Bajo,Minimo Ahorro,,0,0.32,1826,sin_informacion,Digital
29,,0,0,0,0,\N,,0,\N,\N,\N,0,,1099,sin_informacion,No_digital
28,VALLE DEL CAUCA,0,0,0,0,2184093,INDEPENDIENTE,425,\N,\N,\N,0,0.11,2907,sin_informacion,Digital
30,,0,0,0,0,\N,,0,\N,\N,\N,0,,1308,sin_informacion,No_digital
20,,0,0,0,0,\N,,735,\N,\N,\N,0,,1489,sin_informacion,No_digital
26,"BOGOTA, D.C.",0,0,0,0,\N,,704,\N,\N,\N,0,,1653,sin_informacion,No_digital
24,"BOGOTA, D.C.",0,0,0,0,1065212,EMPLEADO,640,\N,\N,\N,1,0.08,1371,sin_informacion,No_digital
24,CUNDINAMARCA,0,0,0,0,1099012,EMPLEADO,716,Bajo,Minimo Ahorro,,0,0.0,1362,sin_informacion,No_digital
27,,0,0,0,0,\N,,0,\N,\N,\N,0,,1235,sin_informacion,No_digital
20,ANTIOQUIA,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
28,,0,0,0,0,\N,,736,\N,\N,\N,0,,1453,sin_informacion,No_digital
21,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
27,ANTIOQUIA,0,0,0,0,1064012,EMPLEADO,359,\N,\N,\N,0,0.37,1798,Compras,No_digital
28,BOLIVAR,0,0,0,0,1045033,INDEPENDIENTE,310,Bajo,Minimo Ahorro,,0,0.0,1608,sin_informacion,No_digital
27,NORTE DE SANTANDER,0,0,0,0,\N,,1,\N,\N,\N,0,,1589,sin_informacion,No_digital
18,ATLANTICO,0,0,0,0,1831559,,0,\N,\N,\N,0,,1471,sin_informacion,No_digital
29,NARINO,0,0,0,0,1739898,INDEPENDIENTE,685,\N,\N,\N,0,0.0,1362,sin_informacion,No_digital
19,CUNDINAMARCA,0,0,0,0,1006583,ESTUDIANTE,0,\N,\N,\N,0,0.0,1299,sin_informacion,Digital
24,,0,0,0,0,\N,,669,\N,\N,\N,0,,1916,sin_informacion,No_digital
20,VALLE DEL CAUCA,0,0,0,0,\N,,648,\N,\N,\N,0,,1262,sin_informacion,No_digital
20,CUNDINAMARCA,0,0,0,0,\N,,0,\N,\N,\N,0,,1271,sin_informacion,No_digital
23,BOYACA,0,0,0,0,1095033,INDEPENDIENTE,7,\N,\N,\N,0,0.05,1244,sin_informacion,No_digital
24,MAGDALENA,0,0,0,0,1043012,EMPLEADO,242,\N,\N,\N,0,,1262,sin_informacion,No_digital
29,,0,0,0,0,\N,,347,\N,\N,\N,0,,1871,sin_informacion,No_digital
27,CUNDINAMARCA,0,0,0,0,1967233,EMPLEADO,740,Aumento,Minimo Ahorro,Paga mas,1,0.26,1962,,No_digital
24,,0,0,0,0,\N,,744,\N,\N,\N,1,,1190,sin_informacion,No_digital
25,"BOGOTA, D.C.",0,0,0,0,1043012,EMPLEADO,312,\N,\N,\N,1,,1417,sin_informacion,No_digital
23,HUILA,0,0,0,0,1222213,INDEPENDIENTE,445,Bajo,Minimo Ahorro,,0,0.0,2225,sin_informacion,No_digital
29,,0,0,0,0,\N,,1,\N,\N,\N,0,,1353,sin_informacion,No_digital
26,,0,0,0,0,\N,,7,\N,\N,\N,0,,1290,sin_informacion,No_digital
29,NORTE DE SANTANDER,0,0,0,0,1921212,EMPLEADO,412,Aumento,Minimo Ahorro,Pago normal,0,,1835,Supermercado,Digital
20,,0,0,0,0,\N,,739,\N,\N,\N,0,,1335,sin_informacion,No_digital
22,"BOGOTA, D.C.",0,0,0,0,\N,,717,\N,\N,\N,0,,1435,sin_informacion,No_digital
27,"BOGOTA, D.C.",0,0,0,0,4335326,EMPLEADO,748,\N,\N,\N,0,,3388,sin_informacion,No_digital
30,"BOGOTA, D.C.",0,0,0,0,1444012,ESTUDIANTE,0,Bajo,,Pago normal,0,0.0,0,sin_informacion,No_digital
27,ANTIOQUIA,0,0,0,0,1639233,EMPLEADO,308,\N,\N,\N,1,0.0,2861,sin_informacion,Digital
29,CALDAS,0,0,0,0,\N,,1,\N,\N,\N,0,,1353,sin_informacion,No_digital
24,SANTANDER,0,0,0,0,1020012,EMPLEADO,0,\N,\N,\N,0,0.0,1053,sin_informacion,No_digital
23,,0,0,0,0,\N,,707,\N,\N,\N,0,,1226,sin_informacion,No_digital
25,,0,0,0,0,\N,,7,\N,\N,\N,0,,1281,sin_informacion,No_digital
22,QUINDIO,0,0,0,0,\N,,698,\N,\N,\N,0,,1462,sin_informacion,No_digital
27,"BOGOTA, D.C.",0,0,0,0,\N,,704,\N,\N,\N,0,,1399,sin_informacion,No_digital
23,,0,0,0,0,\N,,642,\N,\N,\N,0,,1244,sin_informacion,No_digital
24,SANTANDER,0,0,0,0,4710341,INDEPENDIENTE,326,Bajo,Minimo Ahorro,Pago afectado,1,0.01,5115,sin_informacion,Digital
23,,0,0,0,0,\N,,667,\N,\N,\N,0,,1344,sin_informacion,No_digital
27,ANTIOQUIA,0,0,0,0,\N,,1,\N,\N,\N,0,,1299,sin_informacion,No_digital
23,SANTANDER,0,0,0,0,1035012,EMPLEADO,711,\N,\N,\N,1,,1326,sin_informacion,No_digital
26,ANTIOQUIA,0,0,0,0,\N,,714,\N,\N,\N,0,,1353,sin_informacion,No_digital
29,ANTIOQUIA,0,0,0,0,1158012,ESTUDIANTE,792,\N,\N,\N,0,0.0,1290,sin_informacion,No_digital
21,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
25,CASANARE,0,0,0,0,908526,EMPLEADO,202,\N,\N,\N,1,,1817,sin_informacion,Digital
19,,0,0,0,0,\N,,721,\N,\N,\N,0,,1362,sin_informacion,No_digital
26,,0,0,0,0,\N,,293,\N,\N,\N,0,,1299,sin_informacion,No_digital
30,,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
26,CAQUETA,0,0,0,0,2163845,EMPLEADO,195,\N,\N,\N,1,0.0,2244,sin_informacion,Digital
28,"BOGOTA, D.C.",0,0,0,0,1570213,EMPLEADO,602,,,Pago normal,1,,1726,Compras,No_digital
22,SANTANDER,0,0,0,0,\N,,743,\N,\N,\N,0,,1217,sin_informacion,No_digital
20,META,0,0,0,0,1710978,INDEPENDIENTE,4,\N,\N,\N,0,,0,sin_informacion,Digital
27,ATLANTICO,0,0,0,0,1106232,EMPLEADO,687,Aumento,Minimo Ahorro,,1,0.03,1599,sin_informacion,No_digital
26,SANTANDER,0,0,0,0,1301112,EMPLEADO,638,Bajo,Sin Ahorro,Pago afectado,1,0.0,2789,sin_informacion,No_digital
24,,0,0,0,0,\N,,4,\N,\N,\N,0,,0,sin_informacion,No_digital
28,ANTIOQUIA,0,0,0,0,1220212,EMPLEADO,697,\N,\N,\N,1,0.0,1326,sin_informacion,No_digital
29,VALLE DEL CAUCA,0,0,0,0,\N,,687,\N,\N,\N,1,0.05,2607,sin_informacion,No_digital
25,"BOGOTA, D.C.",0,0,0,0,1138012,EMPLEADO,772,\N,\N,\N,1,,972,sin_informacion,No_digital
20,TOLIMA,0,0,0,0,3511338,INDEPENDIENTE,607,\N,\N,\N,1,0.0,1480,sin_informacion,Digital
20,,0,0,0,0,\N,,737,\N,\N,\N,0,,1344,sin_informacion,No_digital
24,CESAR,0,0,0,0,1691084,INDEPENDIENTE,358,\N,\N,\N,0,0.03,1817,sin_informacion,Digital
26,,0,0,0,0,\N,,407,\N,\N,\N,0,,1344,sin_informacion,No_digital
27,MAGDALENA,0,0,0,0,\N,,512,\N,\N,\N,0,,1553,sin_informacion,No_digital
26,BOLIVAR,1,0,0,0,1315212,EMPLEADO,657,,Sin Ahorro,Pago afectado,1,,1535,sin_informacion,No_digital
23,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
30,,0,0,0,0,\N,,1,\N,\N,\N,0,,1371,sin_informacion,No_digital
26,CUNDINAMARCA,0,0,0,0,\N,,396,\N,\N,\N,0,0.03,1617,sin_informacion,No_digital
27,ATLANTICO,0,0,0,0,1368968,EMPLEADO,1,\N,\N,\N,0,,1426,sin_informacion,Digital
18,,0,0,0,0,\N,,7,\N,\N,\N,0,,1708,sin_informacion,No_digital
28,,0,0,0,0,\N,,716,\N,\N,\N,0,,1390,sin_informacion,No_digital
30,,0,0,0,0,\N,,671,\N,\N,\N,0,,1444,sin_informacion,No_digital
30,CAUCA,0,0,0,0,\N,,1,\N,\N,\N,0,,1208,sin_informacion,No_digital
24,"BOGOTA, D.C.",0,0,0,0,1043012,EMPLEADO,744,Aumento,Ahorro,,1,0.0,1362,sin_informacion,No_digital
25,ANTIOQUIA,0,0,0,0,2244212,EMPLEADO,657,\N,\N,\N,1,0.04,2489,sin_informacion,Digital
26,"BOGOTA, D.C.",0,0,0,0,\N,,820,\N,\N,\N,0,0.02,1944,sin_informacion,No_digital
18,,0,0,0,0,\N,,\N,\N,\N,\N,0,,\N,sin_informacion,No_digital
28,CUNDINAMARCA,0,0,0,0,1110012,EMPLEADO,1,Bajo,Minimo Ahorro,,0,0.14,1317,Supermercado,No_digital
25,"BOGOTA, D.C.",0,0,0,0,\N,,742,\N,\N,\N,0,,1417,sin_informacion,No_digital
20,,0,0,0,0,\N,,404,\N,\N,\N,0,,1208,sin_informacion,No_digital
24,,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
27,,0,0,0,0,\N,,0,\N,\N,\N,0,,1053,sin_informacion,No_digital
26,TOLIMA,0,0,0,1,3366870,,800,,,,1,,5969,sin_informacion,No_digital
25,SANTANDER,0,0,0,0,\N,,698,\N,\N,\N,0,,1262,sin_informacion,No_digital
26,,0,0,0,0,\N,,1,\N,\N,\N,0,,1271,sin_informacion,No_digital
26,"BOGOTA, D.C.",0,0,0,0,\N,,1,\N,\N,\N,0,,1526,sin_informacion,No_digital
21,SUCRE,0,0,0,0,1332074,INDEPENDIENTE,332,\N,\N,\N,1,0.0,1444,sin_informacion,Digital
25,NORTE DE SANTANDER,0,0,0,0,1129033,INDEPENDIENTE,746,\N,\N,\N,1,0.04,1281,sin_informacion,No_digital
29,,0,0,0,0,\N,,1,\N,\N,\N,0,,1353,sin_informacion,No_digital
20,,0,0,0,0,\N,,637,\N,\N,\N,1,,1535,sin_informacion,No_digital
25,CUNDINAMARCA,0,0,0,0,1300212,INDEPENDIENTE,331,Aumento,Minimo Ahorro,Pago normal,1,0.01,1653,,No_digital
22,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
23,,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
30,"BOGOTA, D.C.",0,0,0,0,\N,,663,\N,\N,\N,0,0.0,1544,sin_informacion,No_digital
20,ANTIOQUIA,0,0,0,0,\N,,694,\N,\N,\N,0,,1235,sin_informacion,No_digital
22,"BOGOTA, D.C.",0,0,0,0,\N,,731,\N,\N,\N,0,,1326,sin_informacion,No_digital
29,"BOGOTA, D.C.",0,0,0,0,\N,,369,\N,\N,\N,0,0.0,1471,sin_informacion,No_digital
26,,0,0,0,0,\N,,770,\N,\N,\N,0,,1417,sin_informacion,No_digital
22,CUNDINAMARCA,0,0,0,0,1119033,ESTUDIANTE,738,\N,\N,\N,0,0.05,1190,sin_informacion,No_digital
25,ARAUCA,0,0,0,0,1135012,EMPLEADO,247,\N,\N,\N,1,0.0,1962,sin_informacion,Digital
29,,0,0,0,0,\N,,1,\N,\N,\N,0,,1208,sin_informacion,No_digital
18,,0,0,0,0,\N,,0,\N,\N,\N,0,,1271,sin_informacion,No_digital
29,,0,0,0,0,\N,,675,\N,\N,\N,0,,1780,sin_informacion,No_digital
25,VALLE DEL CAUCA,0,0,0,0,\N,,357,\N,\N,\N,0,,1744,sin_informacion,No_digital
22,ANTIOQUIA,0,0,0,0,\N,,364,\N,\N,\N,0,0.17,1326,sin_informacion,No_digital
25,NORTE DE SANTANDER,0,0,0,0,1198012,EMPLEADO,463,\N,\N,\N,0,0.32,1508,,No_digital
18,,0,0,0,0,\N,,0,\N,\N,\N,0,,1271,sin_informacion,No_digital
28,"BOGOTA, D.C.",0,0,0,0,\N,,150,\N,\N,\N,0,0.08,1499,sin_informacion,No_digital
28,,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
